id_pedido,data,id_cliente,tipo_cliente,estado,regiao,id_produto,categoria_Produto,quantidade,preco_unitario,modo_pagamento,canal,status,tempo_entrega_dias,avaliacao,cupom_usado,valor_bruto,custo_frete,valor_desconto,valor_final,ano,mes,dia_semana
ORD002504,2025-04-22,3735,Novo,PE,Sul,66210,Escritórios,3,47.94,Cartão de Crédito,Marketplace,Entregue,13,3.0,0,143.82,48.75,0.0,192.57,2025,4,Terça-feira
ORD002505,2025-09-09,3074,Recorrente,MG,Sul,61954,Papelaria,2,15.93,Boleto Bancário,WhatsApp,Entregue com atraso,2,,0,31.86,22.23,0.0,54.09,2025,9,Terça-feira
ORD002506,2025-03-23,4347,Recorrente,SP,Sul,21844,Escritórios,12,151.2,Cartão de Crédito,Instagram,Entregue com atraso,3,,1,1814.4,51.89,181.44,1684.8500000000001,2025,3,Domingo
ORD002507,2025-08-20,2675,Recorrente,MG,Sul,84130,Comida,2,14.52,Boleto Bancário,WhatsApp,Entregue,1,5.0,0,29.04,48.02,0.0,77.06,2025,8,Quarta-feira
ORD002508,2025-08-15,1298,Novo,PR,Sul,23418,Papelaria,6,122.74,Cartão de Debito,Instagram,Entregue,6,1.0,1,736.44,33.28,73.64,696.08,2025,8,Sexta-feira
ORD002509,2025-08-21,1956,Recorrente,RS,Sudeste,44854,Limpeza,7,215.56,Cartão de Debito,WhatsApp,Entregue com atraso,12,,0,1508.92,14.17,0.0,1523.0900000000001,2025,8,Quinta-feira
ORD002510,2025-08-09,3846,Novo,ES,Sul,98644,Escritórios,4,69.49,Cartão de Crédito,WhatsApp,Entregue,6,3.0,0,277.96,58.45,0.0,336.40999999999997,2025,8,Sábado
ORD002511,2025-02-11,2114,Recorrente,SP,Sudeste,85955,Equipamento Industrial,1,61.1,Cartão de Crédito,Instagram,Devolvido,3,,0,61.1,40.46,0.0,101.56,2025,2,Terça-feira
ORD002512,2025-01-21,3527,Recorrente,SC,Sul,98075,Comida,6,449.25,Pix,Marketplace,Cancelado,3,,0,2695.5,34.89,0.0,2730.39,2025,1,Terça-feira
ORD002513,2025-02-11,3620,Novo,RJ,Centro-Oeste,53950,Papelaria,7,296.88,Boleto Bancário,Google Ads,Entregue,7,2.0,0,2078.16,54.04,0.0,2132.2,2025,2,Terça-feira
ORD002514,2025-04-23,3505,Novo,MG,Centro-Oeste,75227,Equipamento Industrial,4,467.88,Cartão de Debito,Marketplace,Entregue,1,4.0,0,1871.52,29.91,0.0,1901.43,2025,4,Quarta-feira
ORD002515,2025-04-15,2474,Novo,ES,Sudeste,22835,Comida,6,179.45,Pix,Google Ads,Devolvido,5,,1,1076.7,37.31,107.67,1006.3400000000001,2025,4,Terça-feira
ORD002516,2025-07-11,1364,Recorrente,SC,Sul,27533,Limpeza,9,341.8,Boleto Bancário,Instagram,Entregue,13,3.0,0,3076.2,52.64,0.0,3128.8399999999997,2025,7,Sexta-feira
ORD002517,2025-01-17,3906,Recorrente,SC,Centro-Oeste,97858,Equipamento Industrial,4,110.3,Cartão de Debito,Orgânico,Entregue,3,4.0,0,441.2,28.43,0.0,469.63,2025,1,Sexta-feira
ORD002518,2025-04-30,2698,Novo,RS,Centro-Oeste,20223,Papelaria,12,312.99,Boleto Bancário,Marketplace,Entregue,5,5.0,0,3755.88,48.16,0.0,3804.04,2025,4,Quarta-feira
ORD002519,2025-05-09,1350,Novo,PR,Sul,20273,Comida,14,73.5,Cartão de Crédito,WhatsApp,Entregue,11,1.0,1,1029.0,21.32,102.9,947.4200000000001,2025,5,Sexta-feira
ORD002520,2025-05-10,4726,Novo,RS,Sul,43519,Bebidas,10,11.02,Cartão de Debito,Marketplace,Cancelado,14,,0,110.2,44.52,0.0,154.72,2025,5,Sábado
ORD002521,2025-03-01,4471,Novo,RJ,Centro-Oeste,34160,Papelaria,4,466.45,Cartão de Debito,Instagram,Entregue com atraso,4,,1,1865.8,34.54,186.58,1713.76,2025,3,Sábado
ORD002522,2025-02-17,3300,Novo,SP,Sul,84385,Papelaria,10,281.9,Pix,Orgânico,Devolvido,6,,1,2819.0,16.58,281.9,2553.68,2025,2,Segunda-feira
ORD002523,2025-01-29,3828,Recorrente,PE,Nordeste,58988,Papelaria,12,464.2,Boleto Bancário,Orgânico,Entregue,12,4.0,0,5570.4,15.07,0.0,5585.469999999999,2025,1,Quarta-feira
ORD002524,2025-04-07,2904,Novo,BA,Sul,20348,Papelaria,5,173.58,Cartão de Crédito,Marketplace,Entregue,9,3.0,0,867.9,31.8,0.0,899.6999999999999,2025,4,Segunda-feira
ORD002525,2025-01-10,3850,Recorrente,SP,Centro-Oeste,93460,Bebidas,3,170.62,Cartão de Crédito,Marketplace,Devolvido,2,,0,511.86,44.96,0.0,556.82,2025,1,Sexta-feira
ORD002526,2025-08-30,2011,Recorrente,RJ,Centro-Oeste,77519,Equipamento Industrial,10,206.32,Boleto Bancário,Marketplace,Cancelado,10,,0,2063.2,39.37,0.0,2102.5699999999997,2025,8,Sábado
ORD002527,2025-11-10,3506,Novo,PE,Sudeste,24629,Equipamento Industrial,2,355.96,Boleto Bancário,Instagram,Entregue com atraso,8,,0,711.92,52.45,0.0,764.37,2025,11,Segunda-feira
ORD002528,2025-08-20,4770,Recorrente,SC,Nordeste,59056,Equipamento Industrial,9,287.25,Cartão de Crédito,Google Ads,Entregue,14,1.0,0,2585.25,28.26,0.0,2613.51,2025,8,Quarta-feira
ORD002529,2025-10-04,3964,Novo,SP,Centro-Oeste,21273,Limpeza,13,463.42,Boleto Bancário,Google Ads,Entregue com atraso,13,,0,6024.46,51.87,0.0,6076.33,2025,10,Sábado
ORD002530,2025-10-11,1498,Novo,PE,Nordeste,50416,Bebidas,1,22.47,Pix,WhatsApp,Entregue,2,4.0,0,22.47,9.93,0.0,32.4,2025,10,Sábado
ORD002531,2025-07-22,1949,Novo,MG,Sul,17894,Bebidas,5,357.02,Boleto Bancário,Instagram,Entregue com atraso,4,,0,1785.1,27.02,0.0,1812.12,2025,7,Terça-feira
ORD002532,2025-09-04,2994,Novo,RS,Centro-Oeste,56073,Comida,5,171.86,Pix,Orgânico,Entregue com atraso,9,,1,859.3,11.8,85.93,785.1699999999998,2025,9,Quinta-feira
ORD002533,2025-10-17,4997,Novo,BA,Sudeste,55693,Escritórios,8,98.31,Pix,WhatsApp,Entregue com atraso,4,,0,786.48,55.8,0.0,842.28,2025,10,Sexta-feira
ORD002534,2025-09-21,3046,Novo,ES,Centro-Oeste,61466,Equipamento Industrial,6,260.09,Boleto Bancário,Orgânico,Entregue com atraso,7,,0,1560.54,32.72,0.0,1593.26,2025,9,Domingo
ORD002535,2025-08-02,1507,Novo,MG,Sudeste,34343,Escritórios,6,257.48,Cartão de Debito,Orgânico,Entregue com atraso,11,,1,1544.88,24.44,154.49,1414.8300000000002,2025,8,Sábado
ORD002536,2025-07-19,2327,Novo,SP,Nordeste,53095,Comida,6,77.14,Cartão de Debito,Marketplace,Entregue,5,2.0,0,462.84,33.61,0.0,496.45,2025,7,Sábado
ORD002537,2025-03-20,3548,Novo,GO,Sudeste,41174,Bebidas,4,108.93,Pix,Orgânico,Entregue,13,2.0,0,435.72,35.71,0.0,471.43,2025,3,Quinta-feira
ORD002538,2025-12-09,3850,Novo,PE,Sul,60801,Comida,1,210.0,Boleto Bancário,Orgânico,Entregue com atraso,2,,0,210.0,52.0,0.0,262.0,2025,12,Terça-feira
ORD002539,2025-12-10,3645,Novo,SC,Sul,82436,Papelaria,3,210.32,Pix,Instagram,Entregue,8,2.0,1,630.96,36.21,63.1,604.07,2025,12,Quarta-feira
ORD002540,2025-06-22,1165,Novo,SC,Sul,79336,Comida,13,165.6,Boleto Bancário,Marketplace,Entregue,11,2.0,0,2152.8,30.43,0.0,2183.23,2025,6,Domingo
ORD002541,2025-03-10,4486,Recorrente,GO,Centro-Oeste,52926,Comida,13,82.79,Boleto Bancário,Marketplace,Entregue,10,2.0,0,1076.27,57.99,0.0,1134.26,2025,3,Segunda-feira
ORD002542,2025-03-28,3509,Novo,SP,Sul,82590,Papelaria,10,12.14,Cartão de Crédito,WhatsApp,Entregue,10,5.0,0,121.4,58.37,0.0,179.77,2025,3,Sexta-feira
ORD002543,2025-04-11,1919,Recorrente,SC,Sul,48827,Escritórios,12,485.42,Cartão de Debito,Marketplace,Devolvido,2,,0,5825.04,10.0,0.0,5835.04,2025,4,Sexta-feira
ORD002544,2025-01-08,1113,Novo,PR,Centro-Oeste,54775,Papelaria,11,472.31,Cartão de Debito,Google Ads,Entregue,3,1.0,0,5195.41,44.76,0.0,5240.17,2025,1,Quarta-feira
ORD002545,2025-11-29,4504,Recorrente,SC,Nordeste,51201,Limpeza,6,246.99,Cartão de Crédito,Instagram,Entregue com atraso,10,,0,1481.94,27.33,0.0,1509.27,2025,11,Sábado
ORD002546,2025-07-19,1991,Novo,BA,Sul,39373,Comida,5,497.58,Cartão de Crédito,WhatsApp,Entregue com atraso,7,,0,2487.9,43.11,0.0,2531.01,2025,7,Sábado
ORD002547,2025-03-28,4427,Recorrente,PR,Sul,37525,Comida,10,340.09,Cartão de Crédito,Google Ads,Entregue,5,2.0,0,3400.9,41.12,0.0,3442.02,2025,3,Sexta-feira
ORD002548,2025-02-12,2951,Recorrente,RJ,Centro-Oeste,82651,Escritórios,1,43.74,Pix,Orgânico,Devolvido,10,,0,43.74,25.17,0.0,68.91,2025,2,Quarta-feira
ORD002549,2025-04-19,4766,Novo,RJ,Nordeste,40486,Bebidas,5,67.68,Pix,Google Ads,Entregue,11,1.0,1,338.4,59.31,33.84,363.86999999999995,2025,4,Sábado
ORD002550,2025-06-01,3254,Recorrente,PE,Nordeste,88604,Papelaria,2,458.89,Pix,WhatsApp,Cancelado,3,,1,917.78,26.57,91.78,852.57,2025,6,Domingo
ORD002551,2025-01-17,4839,Novo,PR,Nordeste,28640,Bebidas,1,318.73,Pix,Marketplace,Entregue,12,2.0,0,318.73,40.86,0.0,359.59000000000003,2025,1,Sexta-feira
ORD002552,2025-05-13,2258,Novo,MG,Centro-Oeste,71455,Limpeza,4,423.16,Pix,Instagram,Entregue,2,1.0,1,1692.64,50.3,169.26,1573.68,2025,5,Terça-feira
ORD002553,2025-05-28,4513,Recorrente,PE,Sudeste,46136,Papelaria,6,450.15,Cartão de Debito,WhatsApp,Entregue,11,4.0,0,2700.9,15.56,0.0,2716.46,2025,5,Quarta-feira
ORD002554,2025-10-04,4426,Recorrente,MG,Sudeste,72425,Limpeza,7,229.49,Cartão de Debito,Google Ads,Entregue,6,2.0,1,1606.43,23.63,160.64,1469.42,2025,10,Sábado
ORD002555,2025-08-20,1514,Novo,BA,Sul,66539,Limpeza,9,33.78,Boleto Bancário,Google Ads,Cancelado,10,,0,304.02,18.35,0.0,322.37,2025,8,Quarta-feira
ORD002556,2025-11-10,2231,Novo,RS,Sul,91664,Limpeza,5,102.26,Cartão de Debito,WhatsApp,Entregue,1,1.0,0,511.3,48.65,0.0,559.95,2025,11,Segunda-feira
ORD002557,2025-08-16,1708,Recorrente,SP,Sul,34942,Equipamento Industrial,8,42.62,Cartão de Crédito,WhatsApp,Entregue com atraso,8,,1,340.96,49.66,34.1,356.52,2025,8,Sábado
ORD002558,2025-05-19,4924,Recorrente,PR,Sudeste,78363,Papelaria,8,102.48,Cartão de Debito,WhatsApp,Entregue,5,4.0,1,819.84,21.31,81.98,759.17,2025,5,Segunda-feira
ORD002559,2025-07-30,4196,Recorrente,GO,Centro-Oeste,68596,Papelaria,11,211.16,Cartão de Crédito,Marketplace,Cancelado,5,,0,2322.76,8.21,0.0,2330.9700000000003,2025,7,Quarta-feira
ORD002560,2025-01-28,3185,Recorrente,ES,Sul,91526,Equipamento Industrial,9,67.92,Cartão de Debito,WhatsApp,Entregue com atraso,14,,0,611.28,30.01,0.0,641.29,2025,1,Terça-feira
ORD002561,2025-02-20,1338,Novo,SP,Centro-Oeste,45255,Escritórios,3,91.7,Pix,Orgânico,Entregue,2,2.0,1,275.1,43.73,27.51,291.32000000000005,2025,2,Quinta-feira
ORD002562,2025-09-18,3584,Recorrente,BA,Sul,72129,Equipamento Industrial,3,228.45,Cartão de Debito,Instagram,Entregue,7,5.0,0,685.35,40.37,0.0,725.72,2025,9,Quinta-feira
ORD002563,2025-09-18,1067,Novo,PR,Centro-Oeste,95523,Comida,9,176.68,Boleto Bancário,Instagram,Entregue com atraso,5,,1,1590.12,31.18,159.01,1462.29,2025,9,Quinta-feira
ORD002564,2025-12-16,2596,Novo,RJ,Centro-Oeste,72286,Bebidas,7,239.15,Pix,Orgânico,Entregue,8,2.0,1,1674.05,23.7,167.4,1530.35,2025,12,Terça-feira
ORD002565,2025-12-18,2564,Novo,SP,Sudeste,96437,Bebidas,4,220.29,Pix,Google Ads,Entregue,5,1.0,1,881.16,32.67,88.12,825.7099999999999,2025,12,Quinta-feira
ORD002566,2025-01-08,1382,Recorrente,MG,Centro-Oeste,26277,Limpeza,1,325.79,Boleto Bancário,Google Ads,Entregue com atraso,9,,0,325.79,8.79,0.0,334.58000000000004,2025,1,Quarta-feira
ORD002567,2025-11-16,1018,Novo,GO,Nordeste,11643,Papelaria,7,469.22,Cartão de Debito,Google Ads,Devolvido,5,,0,3284.54,11.84,0.0,3296.38,2025,11,Domingo
ORD002568,2025-05-18,3730,Recorrente,SP,Sudeste,33729,Papelaria,10,62.85,Cartão de Debito,Google Ads,Cancelado,13,,0,628.5,16.46,0.0,644.96,2025,5,Domingo
ORD002569,2025-02-07,4521,Novo,ES,Sul,96623,Limpeza,6,58.64,Boleto Bancário,Marketplace,Entregue com atraso,3,,1,351.84,40.52,35.18,357.17999999999995,2025,2,Sexta-feira
ORD002570,2025-04-21,3121,Novo,BA,Sudeste,31818,Comida,3,427.87,Pix,Orgânico,Entregue com atraso,13,,1,1283.61,19.38,128.36,1174.63,2025,4,Segunda-feira
ORD002571,2025-08-08,1572,Recorrente,BA,Nordeste,75555,Bebidas,14,258.13,Boleto Bancário,Instagram,Devolvido,2,,0,3613.82,30.02,0.0,3643.84,2025,8,Sexta-feira
ORD002572,2025-12-03,3986,Novo,PE,Nordeste,63629,Equipamento Industrial,5,385.54,Cartão de Crédito,Orgânico,Entregue com atraso,5,,1,1927.7,40.31,192.77,1775.24,2025,12,Quarta-feira
ORD002573,2025-08-11,4736,Novo,BA,Centro-Oeste,65438,Escritórios,3,115.56,Cartão de Crédito,Instagram,Entregue,10,2.0,0,346.68,51.19,0.0,397.87,2025,8,Segunda-feira
ORD002574,2025-05-16,2299,Novo,PE,Nordeste,19457,Comida,8,416.14,Cartão de Debito,Google Ads,Devolvido,13,,1,3329.12,36.58,332.91,3032.79,2025,5,Sexta-feira
ORD002575,2025-09-13,4119,Recorrente,BA,Nordeste,69629,Papelaria,5,462.68,Pix,Marketplace,Entregue,10,4.0,0,2313.4,17.21,0.0,2330.61,2025,9,Sábado
ORD002576,2025-12-26,3258,Novo,ES,Nordeste,43922,Limpeza,10,321.39,Cartão de Crédito,WhatsApp,Entregue,5,2.0,0,3213.9,57.49,0.0,3271.39,2025,12,Sexta-feira
ORD002577,2025-11-25,3902,Novo,BA,Nordeste,19820,Bebidas,10,61.88,Boleto Bancário,WhatsApp,Entregue com atraso,6,,0,618.8,12.68,0.0,631.4799999999999,2025,11,Terça-feira
ORD002578,2025-02-18,2943,Novo,GO,Sul,42750,Limpeza,6,448.69,Cartão de Debito,Google Ads,Entregue,2,1.0,0,2692.14,27.09,0.0,2719.23,2025,2,Terça-feira
ORD002579,2025-10-19,1650,Novo,RS,Sul,47790,Papelaria,2,398.32,Cartão de Debito,Google Ads,Entregue,5,3.0,1,796.64,55.91,79.66,772.89,2025,10,Domingo
ORD002580,2025-11-20,2645,Novo,RJ,Sudeste,98405,Limpeza,8,377.93,Pix,Orgânico,Entregue,1,5.0,0,3023.44,39.32,0.0,3062.76,2025,11,Quinta-feira
ORD002581,2025-03-19,1993,Novo,GO,Centro-Oeste,44421,Equipamento Industrial,9,28.0,Cartão de Crédito,Marketplace,Entregue com atraso,3,,1,252.0,42.46,25.2,269.26,2025,3,Quarta-feira
ORD002582,2025-04-15,3742,Novo,BA,Sul,78038,Bebidas,3,401.49,Cartão de Debito,Marketplace,Devolvido,3,,1,1204.47,23.69,120.45,1107.71,2025,4,Terça-feira
ORD002583,2025-06-18,3587,Recorrente,PR,Nordeste,92201,Limpeza,13,77.6,Boleto Bancário,Orgânico,Entregue,3,5.0,0,1008.8,12.08,0.0,1020.88,2025,6,Quarta-feira
ORD002584,2025-08-05,4780,Novo,MG,Centro-Oeste,72325,Bebidas,6,118.97,Cartão de Crédito,Marketplace,Entregue,3,3.0,1,713.82,27.02,71.38,669.46,2025,8,Terça-feira
ORD002585,2025-04-29,4262,Novo,RS,Sul,35600,Limpeza,6,292.8,Cartão de Debito,Marketplace,Entregue,8,5.0,0,1756.8,28.91,0.0,1785.71,2025,4,Terça-feira
ORD002586,2025-07-09,2338,Novo,RJ,Sudeste,39394,Limpeza,2,139.84,Cartão de Debito,WhatsApp,Entregue com atraso,1,,1,279.68,22.05,27.97,273.76,2025,7,Quarta-feira
ORD002587,2025-09-12,1900,Novo,MG,Nordeste,89622,Bebidas,10,334.06,Cartão de Crédito,Marketplace,Entregue com atraso,6,,0,3340.6,19.21,0.0,3359.81,2025,9,Sexta-feira
ORD002588,2025-09-23,4634,Recorrente,GO,Centro-Oeste,46171,Equipamento Industrial,8,307.95,Cartão de Crédito,Google Ads,Entregue,6,2.0,1,2463.6,26.49,246.36,2243.7299999999996,2025,9,Terça-feira
ORD002589,2025-05-29,2684,Novo,ES,Sul,71526,Limpeza,5,62.99,Pix,WhatsApp,Entregue,1,3.0,0,314.95,41.25,0.0,356.2,2025,5,Quinta-feira
ORD002590,2025-06-13,3827,Novo,ES,Centro-Oeste,23149,Equipamento Industrial,11,331.45,Boleto Bancário,Google Ads,Entregue com atraso,13,,1,3645.95,57.35,364.6,3338.7,2025,6,Sexta-feira
ORD002591,2025-05-20,2585,Recorrente,MG,Sul,40394,Comida,11,462.74,Pix,Google Ads,Entregue com atraso,1,,0,5090.14,44.6,0.0,5134.740000000001,2025,5,Terça-feira
ORD002592,2025-12-13,2923,Novo,PR,Sudeste,24396,Escritórios,8,88.94,Pix,Orgânico,Entregue,3,4.0,0,711.52,48.54,0.0,760.06,2025,12,Sábado
ORD002593,2025-09-15,2781,Novo,MG,Nordeste,33324,Comida,14,302.56,Boleto Bancário,Marketplace,Entregue,8,4.0,0,4235.84,23.92,0.0,4259.76,2025,9,Segunda-feira
ORD002594,2025-09-26,2136,Novo,GO,Sudeste,57198,Escritórios,13,177.51,Boleto Bancário,Marketplace,Entregue,6,3.0,0,2307.63,13.44,0.0,2321.07,2025,9,Sexta-feira
ORD002595,2025-06-30,3217,Novo,MG,Nordeste,92705,Comida,14,235.21,Pix,Marketplace,Devolvido,4,,0,3292.94,23.16,0.0,3316.1,2025,6,Segunda-feira
ORD002596,2025-06-09,4539,Novo,RJ,Nordeste,41016,Escritórios,8,150.63,Cartão de Crédito,Marketplace,Cancelado,5,,1,1205.04,28.94,120.5,1113.48,2025,6,Segunda-feira
ORD002597,2025-12-17,4749,Novo,PR,Centro-Oeste,13194,Limpeza,12,183.52,Boleto Bancário,WhatsApp,Entregue com atraso,10,,0,2202.24,43.87,0.0,2246.1099999999997,2025,12,Quarta-feira
ORD002598,2025-10-15,2944,Recorrente,SC,Sul,42398,Bebidas,3,24.17,Pix,Instagram,Cancelado,14,,1,72.51,56.85,7.25,122.11000000000001,2025,10,Quarta-feira
ORD002599,2025-10-15,2037,Recorrente,SP,Sudeste,14789,Bebidas,5,490.96,Cartão de Crédito,Google Ads,Entregue com atraso,3,,1,2454.8,50.08,245.48,2259.4,2025,10,Quarta-feira
ORD002600,2025-08-14,2738,Novo,SC,Sudeste,95695,Papelaria,7,316.15,Cartão de Debito,Instagram,Devolvido,14,,0,2213.05,21.85,0.0,2234.9,2025,8,Quinta-feira
ORD002601,2025-01-11,1287,Novo,PE,Sudeste,74967,Escritórios,5,255.35,Cartão de Crédito,Instagram,Entregue,11,5.0,0,1276.75,50.66,0.0,1327.41,2025,1,Sábado
ORD002602,2025-01-10,4978,Novo,MG,Centro-Oeste,71134,Papelaria,6,198.02,Pix,Instagram,Entregue,11,1.0,1,1188.12,29.41,118.81,1098.72,2025,1,Sexta-feira
ORD002603,2025-09-28,3236,Novo,ES,Centro-Oeste,80886,Equipamento Industrial,2,274.29,Boleto Bancário,WhatsApp,Entregue com atraso,6,,0,548.58,17.12,0.0,565.7,2025,9,Domingo
ORD002604,2025-09-30,3961,Novo,SC,Centro-Oeste,34977,Equipamento Industrial,8,196.25,Cartão de Crédito,Instagram,Entregue com atraso,6,,0,1570.0,31.99,0.0,1601.99,2025,9,Terça-feira
ORD002605,2025-07-02,4226,Recorrente,BA,Nordeste,10129,Papelaria,5,186.35,Cartão de Crédito,WhatsApp,Entregue,6,4.0,0,931.75,37.29,0.0,969.04,2025,7,Quarta-feira
ORD002606,2025-06-02,2590,Recorrente,GO,Sudeste,69683,Escritórios,6,237.33,Cartão de Crédito,Orgânico,Entregue,9,2.0,1,1423.98,47.7,142.4,1329.28,2025,6,Segunda-feira
ORD002607,2025-11-11,3741,Recorrente,SC,Nordeste,55331,Bebidas,1,145.23,Boleto Bancário,Orgânico,Entregue,14,5.0,0,145.23,26.19,0.0,171.42,2025,11,Terça-feira
ORD002608,2025-11-30,2745,Recorrente,RS,Sudeste,44626,Escritórios,10,98.22,Boleto Bancário,Orgânico,Entregue,10,4.0,0,982.2,15.63,0.0,997.83,2025,11,Domingo
ORD002609,2025-05-04,3935,Novo,PR,Sudeste,58503,Equipamento Industrial,2,282.74,Cartão de Crédito,WhatsApp,Entregue,13,2.0,0,565.48,12.91,0.0,578.39,2025,5,Domingo
ORD002610,2025-04-24,3518,Novo,GO,Sul,37549,Limpeza,11,422.96,Cartão de Crédito,WhatsApp,Entregue com atraso,11,,0,4652.56,13.85,0.0,4666.410000000001,2025,4,Quinta-feira
ORD002611,2025-10-05,2098,Novo,ES,Sudeste,22342,Papelaria,4,84.89,Pix,Google Ads,Cancelado,8,,0,339.56,57.4,0.0,396.96,2025,10,Domingo
ORD002612,2025-08-01,3324,Novo,PE,Centro-Oeste,46417,Papelaria,11,26.04,Boleto Bancário,Instagram,Entregue com atraso,6,,1,286.44,57.49,28.64,315.29,2025,8,Sexta-feira
ORD002613,2025-06-21,1939,Recorrente,SC,Centro-Oeste,86514,Equipamento Industrial,9,130.94,Cartão de Crédito,Marketplace,Cancelado,2,,0,1178.46,58.38,0.0,1236.8400000000001,2025,6,Sábado
ORD002614,2025-10-15,4716,Novo,PR,Centro-Oeste,62249,Escritórios,6,490.06,Boleto Bancário,Marketplace,Cancelado,4,,1,2940.36,23.73,294.04,2670.05,2025,10,Quarta-feira
ORD002615,2025-06-23,4414,Recorrente,SP,Sul,62664,Papelaria,8,416.09,Boleto Bancário,Instagram,Entregue,6,5.0,0,3328.72,17.96,0.0,3346.68,2025,6,Segunda-feira
ORD002616,2025-04-23,2448,Novo,PR,Sul,18833,Bebidas,2,301.97,Boleto Bancário,Marketplace,Entregue,9,4.0,0,603.94,59.01,0.0,662.95,2025,4,Quarta-feira
ORD002617,2025-05-02,1570,Recorrente,PR,Nordeste,70658,Papelaria,10,465.33,Pix,Marketplace,Entregue,11,2.0,0,4653.3,59.39,0.0,4712.6900000000005,2025,5,Sexta-feira
ORD002618,2025-02-01,4582,Recorrente,GO,Sudeste,39473,Escritórios,5,228.19,Cartão de Debito,Marketplace,Devolvido,2,,1,1140.95,12.07,114.1,1038.92,2025,2,Sábado
ORD002619,2025-08-10,3904,Recorrente,SP,Sudeste,10737,Equipamento Industrial,12,491.81,Boleto Bancário,WhatsApp,Entregue,6,3.0,1,5901.72,47.13,590.17,5358.68,2025,8,Domingo
ORD002620,2025-04-29,2000,Recorrente,PR,Centro-Oeste,56647,Bebidas,12,155.19,Boleto Bancário,WhatsApp,Entregue com atraso,10,,0,1862.28,23.01,0.0,1885.29,2025,4,Terça-feira
ORD002621,2025-02-08,2205,Novo,RS,Centro-Oeste,74054,Bebidas,13,127.75,Cartão de Crédito,WhatsApp,Entregue,11,2.0,0,1660.75,55.28,0.0,1716.03,2025,2,Sábado
ORD002622,2025-09-25,3505,Recorrente,SC,Centro-Oeste,11299,Papelaria,1,322.64,Boleto Bancário,Instagram,Devolvido,10,,1,322.64,12.64,32.26,303.02,2025,9,Quinta-feira
ORD002623,2025-08-21,1917,Recorrente,SC,Centro-Oeste,73281,Escritórios,4,195.3,Cartão de Debito,Orgânico,Entregue,10,5.0,0,781.2,54.21,0.0,835.4100000000001,2025,8,Quinta-feira
ORD002624,2025-01-18,2874,Recorrente,RS,Centro-Oeste,75875,Papelaria,10,316.92,Boleto Bancário,Marketplace,Cancelado,7,,0,3169.2,8.14,0.0,3177.3399999999997,2025,1,Sábado
ORD002625,2025-05-29,1832,Recorrente,SC,Centro-Oeste,42920,Limpeza,1,159.45,Pix,Google Ads,Entregue,14,1.0,0,159.45,35.14,0.0,194.58999999999997,2025,5,Quinta-feira
ORD002626,2025-05-29,4135,Recorrente,PR,Sudeste,64836,Equipamento Industrial,11,312.78,Cartão de Crédito,WhatsApp,Entregue,14,1.0,0,3440.58,25.45,0.0,3466.0299999999997,2025,5,Quinta-feira
ORD002627,2025-05-06,3886,Recorrente,PE,Sul,52381,Limpeza,11,145.12,Cartão de Debito,Google Ads,Entregue com atraso,8,,0,1596.32,30.22,0.0,1626.54,2025,5,Terça-feira
ORD002628,2025-10-29,4331,Novo,PR,Centro-Oeste,94971,Bebidas,9,34.98,Pix,Marketplace,Devolvido,13,,0,314.82,30.56,0.0,345.38,2025,10,Quarta-feira
ORD002629,2025-12-26,3240,Recorrente,GO,Sudeste,66298,Papelaria,2,456.95,Cartão de Debito,Orgânico,Entregue com atraso,9,,0,913.9,41.99,0.0,955.89,2025,12,Sexta-feira
ORD002630,2025-08-26,2678,Novo,BA,Centro-Oeste,34509,Limpeza,7,442.77,Cartão de Crédito,Google Ads,Devolvido,5,,0,3099.39,9.2,0.0,3108.5899999999997,2025,8,Terça-feira
ORD002631,2025-05-15,1615,Novo,PE,Nordeste,52095,Comida,3,485.69,Boleto Bancário,Marketplace,Entregue com atraso,9,,1,1457.07,43.95,145.71,1355.31,2025,5,Quinta-feira
ORD002632,2025-05-31,1405,Novo,ES,Nordeste,61524,Limpeza,14,361.1,Cartão de Crédito,Marketplace,Entregue com atraso,9,,0,5055.4,9.15,0.0,5064.549999999999,2025,5,Sábado
ORD002633,2025-08-24,2749,Novo,ES,Sudeste,76909,Papelaria,2,344.53,Cartão de Crédito,WhatsApp,Entregue,13,2.0,0,689.06,17.63,0.0,706.6899999999999,2025,8,Domingo
ORD002634,2025-08-12,4825,Novo,PE,Sul,82618,Papelaria,13,283.91,Boleto Bancário,Orgânico,Entregue,11,1.0,0,3690.83,39.55,0.0,3730.38,2025,8,Terça-feira
ORD002635,2025-07-22,3990,Novo,PR,Nordeste,35532,Equipamento Industrial,4,71.71,Pix,Marketplace,Entregue,7,1.0,1,286.84,12.49,28.68,270.65,2025,7,Terça-feira
ORD002636,2025-09-13,3768,Novo,MG,Nordeste,70285,Limpeza,7,102.73,Cartão de Debito,Orgânico,Devolvido,2,,0,719.11,59.53,0.0,778.64,2025,9,Sábado
ORD002637,2025-03-27,1092,Novo,BA,Sul,28866,Papelaria,7,151.84,Pix,WhatsApp,Devolvido,8,,1,1062.88,48.79,106.29,1005.3800000000001,2025,3,Quinta-feira
ORD002638,2025-05-30,3477,Novo,RS,Nordeste,17593,Papelaria,9,446.18,Boleto Bancário,Google Ads,Entregue com atraso,12,,0,4015.62,44.69,0.0,4060.31,2025,5,Sexta-feira
